pick_index	event_index	gamma_score
80634	273	0.0010471780581643255
82968	273	0.0021941935406041
91474	273	7.209222095484841e-05
4769	274	0.002846769822596003
8605	274	0.00029371020450482527
30589	274	0.002728644077583647
32045	274	0.00031988593250212283
38484	274	0.0009596917490039409
69691	274	0.003676838890413103
71414	274	0.000831035243511797
79490	274	0.0004885906419460637
90176	274	0.00014220487487306136
270	275	0.002846769822596003
1573	275	0.00029371020450482527
20663	275	0.002728644077583647
25718	275	0.00031988593250212283
57081	275	0.0009596917490039409
58383	275	0.003676838890413103
69694	275	0.000831035243511797
3395	276	0.002846769822596003
6087	276	0.00029371020450482527
7528	276	0.002728644077583647
8158	276	0.00031988593250212283
8609	276	0.0009596917490039409
11268	276	0.003676838890413103
13236	276	0.000831035243511797
14135	276	0.0004885906419460637
16088	276	0.00014220487487306136
18151	276	0.0005494464445834744
22992	276	0.00021221273401263397
24307	276	0.0011266092173227377
28799	276	0.0025620012156636757
32046	276	0.00010779070178022932
33317	276	0.0006271943384458684
35014	276	0.0072847486145851395
38485	276	0.00028409459008429163
39494	276	0.0014031788019921675
60575	276	0.0005598810386551534
63462	276	0.002225609842284083
75292	276	0.0015135108606865613
79492	276	0.001219400891156803
80636	276	0.0010471780581643255
85553	276	0.0021941935406041
86411	276	7.209222095484841e-05
90178	276	0.0013072951657394478
274	277	0.002846769822596003
3396	277	0.00029371020450482527
4772	277	0.002728644077583647
6088	277	0.00031988593250212283
7530	277	0.0009596917490039409
8160	277	0.003676838890413103
11269	277	0.000831035243511797
12320	277	0.0004885906419460637
13237	277	0.00014220487487306136
20666	277	0.0005494464445834744
22034	277	0.00021221273401263397
25721	277	0.0011266092173227377
28800	277	0.0025620012156636757
33319	277	0.00010779070178022932
37068	277	0.0006271943384458684
38486	277	0.0072847486145851395
47299	277	0.00028409459008429163
49723	277	0.0014031788019921675
52613	277	0.0005598810386551534
55356	277	0.002225609842284083
57083	277	0.0015135108606865613
58386	277	0.001219400891156803
63466	277	0.0010471780581643255
68127	277	0.0021941935406041
69696	277	7.209222095484841e-05
73415	277	0.0013072951657394478
75293	277	0.0009754439342164111
79493	277	0.0003383932758719283
80637	277	0.007679234690525739
82972	277	4.7939647893270666e-05
84444	277	0.0004916130783630516
87380	277	0.00020342014671324688
88441	277	0.0015686484742517077
7532	278	0.002846769822596003
8611	278	0.00029371020450482527
9468	278	0.002728644077583647
10473	278	0.00031988593250212283
18153	278	0.0009596917490039409
22994	278	0.003676838890413103
24310	278	0.000831035243511797
30595	278	0.0004885906419460637
38487	278	0.00014220487487306136
45259	278	0.0005494464445834744
49725	278	0.00021221273401263397
57085	278	0.0011266092173227377
60580	278	0.0025620012156636757
66148	278	0.00010779070178022932
68129	278	0.0006271943384458684
8161	279	0.002846769822596003
16090	279	0.00029371020450482527
33320	279	0.002728644077583647
35016	279	0.00031988593250212283
47302	279	0.0009596917490039409
73416	279	0.003676838890413103
75294	279	0.000831035243511797
3397	280	0.002846769822596003
4773	280	0.00029371020450482527
8162	280	0.002728644077583647
12321	280	0.00031988593250212283
13238	280	0.0009596917490039409
18154	280	0.003676838890413103
20667	280	0.000831035243511797
22035	280	0.0004885906419460637
25722	280	0.00014220487487306136
28801	280	0.0005494464445834744
30596	280	0.00021221273401263397
47303	280	0.0011266092173227377
49726	280	0.0025620012156636757
52617	280	0.00010779070178022932
55359	280	0.0006271943384458684
73417	280	0.0072847486145851395
75295	280	0.00028409459008429163
79494	280	0.0014031788019921675
80638	280	0.0005598810386551534
82973	280	0.002225609842284083
84445	280	0.0015135108606865613
87381	280	0.001219400891156803
88443	280	0.0010471780581643255
3399	281	0.002846769822596003
25725	281	0.00029371020450482527
28802	281	0.002728644077583647
30598	281	0.00031988593250212283
57086	281	0.0009596917490039409
58389	281	0.003676838890413103
60586	281	0.000831035243511797
69702	281	0.0004885906419460637
76946	281	0.00014220487487306136
79495	281	0.0005494464445834744
82974	281	0.00021221273401263397
84446	281	0.0011266092173227377
5473	282	0.0006722909370565818
6782	282	0.001157265805153891
15224	282	0.0017951054220869216
31483	282	0.002367632158426963
34119	282	0.002953225235792327
51361	282	0.004588884977489565
53982	282	0.0038586320847395043
76340	282	0.001348483629081088
85161	282	0.005059685367450369
2752	283	0.019566930144381975
5474	283	0.022666114485244845
6783	283	0.010136139765923686
10232	283	0.006742096938137536
10990	283	0.007252354064924481
12757	283	0.013309042878537545
17042	283	0.004179980560426421
21115	283	0.007810319100444056
25030	283	0.023677098019015005
28070	283	0.011626907364822534
29637	283	0.0068568359456325344
31485	283	0.006032823275325918
34120	283	0.040383799795889415
36121	283	0.01650074955425703
38037	283	0.010231756486367942
51362	283	0.013062857370308626
53983	283	0.027533691160906346
56606	283	0.023689160420465687
59334	283	0.023672593324686166
65305	283	0.00034042785445622975
67090	283	0.020046223551531694
72724	283	0.022588929709586782
74579	283	0.031000233274047294
76341	283	0.004552633786771884
78998	283	0.02005590862797304
81677	283	0.0348409155960894
85162	283	0.00014533462328795735
3203	284	0.006404358981439384
4565	284	0.003713013130288386
5919	284	0.002461079694754606
25532	284	0.011475544337372365
27059	284	0.005025514180500156
28593	284	0.0022605956103728727
30321	284	0.003058828746488086
31898	284	0.04675846297350054
33139	284	0.0024187730898429767
34759	284	0.005971892657037972
46843	284	0.04261791190057974
49219	284	0.01003256658504501
52240	284	0.004511887244691655
54955	284	0.03785776204291165
56948	284	0.006396638085585957
63050	284	0.010291977777516842
65896	284	0.009870045975426555
67814	284	0.007155715299633167
69342	284	0.002885570672859618
71054	284	0.0072842314449187125
73227	284	0.0030926051197450464
75089	284	0.0007502567629009096
78107	284	0.005345540879364075
79355	284	0.0016766635189855298
80486	284	0.005360535840603648
82793	284	0.005005109880986578
85454	284	0.0020445397761214203
86298	284	0.001973383486466602
90028	284	0.001318270687784642
91322	284	0.000328982243243711
28	285	0.006404358981439384
1342	285	0.003713013130288386
4566	285	0.002461079694754606
5920	285	0.011475544337372365
39372	285	0.005025514180500156
46845	285	0.0022605956103728727
54957	285	0.003058828746488086
67815	285	0.04675846297350054
69344	285	0.0024187730898429767
73228	285	0.005971892657037972
75090	285	0.04261791190057974
5921	286	0.006404358981439384
7312	286	0.003713013130288386
10775	286	0.002461079694754606
22803	286	0.011475544337372365
33140	286	0.005025514180500156
38376	286	0.0022605956103728727
46846	286	0.003058828746488086
49223	286	0.04675846297350054
90029	286	0.0024187730898429767
9387	287	0.006404358981439384
25534	287	0.003713013130288386
27060	287	0.002461079694754606
31900	287	0.011475544337372365
52243	287	0.005025514180500156
54958	287	0.0022605956103728727
67816	287	0.003058828746488086
73229	287	0.04675846297350054
87223	287	0.0024187730898429767
91324	287	0.005971892657037972
31	288	0.006404358981439384
5922	288	0.003713013130288386
13118	288	0.002461079694754606
17858	288	0.011475544337372365
21766	288	0.005025514180500156
28596	288	0.0022605956103728727
38377	288	0.003058828746488086
75092	288	0.04675846297350054
79356	288	0.0024187730898429767
85455	288	0.005971892657037972
86299	288	0.04261791190057974
90030	288	0.01003256658504501
2802	289	0.00031758789929913563
4137	289	0.004401615519434327
5515	289	0.00044947758813936793
6832	289	0.003920765214176558
9806	289	0.0035649392558510734
11011	289	0.003398835095132252
11989	289	0.0006853853118293916
12798	289	0.0009760965114512995
13752	289	0.0017516889473521832
14470	289	0.0010506192322763271
15307	289	0.0013831602891739316
17138	289	0.000909035611965161
19995	289	0.00012481408994825693
21177	289	0.00027154758586494897
22459	289	0.004463012335184377
28124	289	0.00038374621158788477
29706	289	0.0038302670199938677
31530	289	0.0031066649129920017
34200	289	0.0011269854278395622
36205	289	0.000552220950647827
39016	289	0.0004243191722008642
44958	289	0.00014968473430011534
51465	289	0.0007461444792915507
54093	289	0.001159691966162779
56642	289	0.0006614060745852068
57740	289	0.00017144301225437107
59426	289	0.0007965313217628323
65371	289	0.0007230563932501402
67159	289	0.0007200317285438828
76383	289	0.004213774056981474
79038	289	0.0008683714098997977
80090	289	0.000726867087838419
81228	289	0.0004231199337306226
82336	289	0.0013139336253034867
86903	289	0.0014526251650826508
87940	289	0.002107003429591283
89642	289	0.000802340762657727
10255	290	0.00031758789929913563
28125	290	0.004401615519434327
29707	290	0.00044947758813936793
38075	290	0.003920765214176558
51466	290	0.0035649392558510734
54094	290	0.003398835095132252
62095	290	0.0006853853118293916
65372	290	0.0009760965114512995
72813	290	0.0017516889473521832
74671	290	0.0010506192322763271
2804	291	0.00031758789929913563
4139	291	0.004401615519434327
5516	291	0.00044947758813936793
25086	291	0.003920765214176558
26580	291	0.0035649392558510734
51468	291	0.003398835095132252
54096	291	0.0006853853118293916
65373	291	0.0009760965114512995
67161	291	0.0017516889473521832
72814	291	0.0010506192322763271
74672	291	0.0013831602891739316
2805	292	0.00031758789929913563
4140	292	0.004401615519434327
11012	292	0.00044947758813936793
12800	292	0.003920765214176558
13753	292	0.0035649392558510734
15309	292	0.003398835095132252
17141	292	0.0006853853118293916
19997	292	0.0009760965114512995
21181	292	0.0017516889473521832
28127	292	0.0010506192322763271
29712	292	0.0013831602891739316
32732	292	0.000909035611965161
36207	292	0.00012481408994825693
38076	292	0.00027154758586494897
39018	292	0.004463012335184377
51470	292	0.00038374621158788477
54098	292	0.0038302670199938677
57744	292	0.0031066649129920017
67163	292	0.0011269854278395622
77654	292	0.000552220950647827
79039	292	0.0004243191722008642
80093	292	0.00014968473430011534
87942	292	0.0007461444792915507
90894	292	0.001159691966162779
9223	293	0.00031758789929913563
22462	293	0.004401615519434327
28128	293	0.00044947758813936793
29714	293	0.003920765214176558
32734	293	0.0035649392558510734
38078	293	0.003398835095132252
44959	293	0.0006853853118293916
57745	293	0.0009760965114512995
67167	293	0.0017516889473521832
86907	293	0.0010506192322763271
5519	294	0.00031758789929913563
11014	294	0.004401615519434327
11993	294	0.00044947758813936793
20001	294	0.003920765214176558
21189	294	0.0035649392558510734
31533	294	0.003398835095132252
36217	294	0.0006853853118293916
57747	294	0.0009760965114512995
62109	294	0.0017516889473521832
90897	294	0.0010506192322763271
4146	295	0.00031758789929913563
14472	295	0.004401615519434327
15319	295	0.00044947758813936793
28132	295	0.003920765214176558
34211	295	0.0035649392558510734
51484	295	0.003398835095132252
54113	295	0.0006853853118293916
65381	295	0.0009760965114512995
72825	295	0.0017516889473521832
74686	295	0.0010506192322763271
79042	295	0.0013831602891739316
2809	296	0.00031758789929913563
5520	296	0.004401615519434327
17154	296	0.00044947758813936793
22464	296	0.003920765214176558
59441	296	0.0035649392558510734
77662	296	0.003398835095132252
85195	296	0.0006853853118293916
89650	296	0.0009760965114512995
2811	297	0.00031758789929913563
4149	297	0.004401615519434327
5521	297	0.00044947758813936793
6842	297	0.003920765214176558
15322	297	0.0035649392558510734
20003	297	0.003398835095132252
29724	297	0.0006853853118293916
31536	297	0.0009760965114512995
65382	297	0.0017516889473521832
67178	297	0.0010506192322763271
72827	297	0.0013831602891739316
74687	297	0.000909035611965161
83814	297	0.00012481408994825693
5522	298	0.00031758789929913563
25095	298	0.004401615519434327
26589	298	0.00044947758813936793
51487	298	0.003920765214176558
54117	298	0.0035649392558510734
62117	298	0.003398835095132252
85196	298	0.0006853853118293916
89653	298	0.0009760965114512995
2628	299	0.000793586736280337
3957	299	0.00134595074618454
5357	299	0.0004339447985938417
6659	299	0.0014825434696413662
27909	299	0.000989154850262598
29448	299	0.0005360500020941855
31383	299	0.0029891923149709646
33899	299	0.0010364052671024396
57549	299	0.000810701109368775
59087	299	0.0013943315036689804
66861	299	0.0006165169873705975
72495	299	0.00453710486941883
74344	299	0.002527681096065478
78885	299	0.0006891920220011782
79944	299	0.0009382758301744343
22309	300	0.000793586736280337
29451	300	0.00134595074618454
33903	300	0.0004339447985938417
37939	300	0.0014825434696413662
44861	300	0.000989154850262598
51103	300	0.0005360500020941855
59090	300	0.0029891923149709646
74346	300	0.0010364052671024396
86752	300	0.000810701109368775
2632	301	0.000793586736280337
5360	301	0.00134595074618454
6664	301	0.0004339447985938417
15038	301	0.0014825434696413662
24886	301	0.000989154850262598
26370	301	0.0005360500020941855
51104	301	0.0029891923149709646
53718	301	0.0010364052671024396
65127	301	0.000810701109368775
66864	301	0.0013943315036689804
72498	301	0.0006165169873705975
74347	301	0.00453710486941883
78887	301	0.002527681096065478
2634	302	0.000793586736280337
3962	302	0.00134595074618454
24889	302	0.0004339447985938417
33905	302	0.0014825434696413662
35885	302	0.000989154850262598
51106	302	0.0005360500020941855
53720	302	0.0029891923149709646
61682	302	0.0010364052671024396
72500	302	0.000810701109368775
74349	302	0.0013943315036689804
79947	302	0.0006165169873705975
24894	303	0.000793586736280337
51110	303	0.00134595074618454
59096	303	0.0004339447985938417
66868	303	0.0014825434696413662
72504	303	0.000989154850262598
74353	303	0.0005360500020941855
78891	303	0.0029891923149709646
3965	304	0.000793586736280337
5364	304	0.00134595074618454
22312	304	0.0004339447985938417
27919	304	0.0014825434696413662
41350	304	0.000989154850262598
45542	304	0.0005360500020941855
51113	304	0.0029891923149709646
78892	304	0.0010364052671024396
87782	304	0.000810701109368775
89481	304	0.0013943315036689804
2639	305	0.000793586736280337
3967	305	0.00134595074618454
5366	305	0.0004339447985938417
10185	305	0.0014825434696413662
11897	305	0.000989154850262598
12662	305	0.0005360500020941855
14405	305	0.0029891923149709646
15042	305	0.0010364052671024396
16821	305	0.000810701109368775
19819	305	0.0013943315036689804
20945	305	0.0006165169873705975
23655	305	0.00453710486941883
24897	305	0.002527681096065478
27923	305	0.0006891920220011782
29461	305	0.0009382758301744343
31387	305	0.0002314680763287297
33912	305	0.0008987575611151574
35894	305	0.0008398020148016465
37941	305	0.0010138501783358608
38865	305	0.0025366180383533197
41354	305	0.000547922216804102
44865	305	0.00028550399773611025
