time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2023-02-07T19:43:05.002	2.834	37.113	37.650	14800.627	0.882	0.502	-0.307	1381	23.450
2023-02-07T19:43:11.519	2.965	37.206	37.414	0.000	0.678	0.465	0.045	1382	9.665
2023-02-07T19:43:16.415	3.050	37.353	37.492	0.000	0.595	0.374	0.014	1383	8.924
2023-02-07T19:43:31.482	2.610	37.200	37.506	23870.903	0.806	0.340	0.126	1384	9.790
2023-02-07T19:43:52.996	3.284	37.081	37.591	0.000	0.765	0.559	-0.059	1385	10.382
2023-02-07T19:43:57.549	3.732	37.062	37.621	14235.922	0.738	0.441	0.182	1386	9.766
2023-02-07T19:44:16.695	2.463	37.102	37.478	14322.849	0.761	0.448	-0.080	1387	12.845
2023-02-07T19:45:00.558	2.754	36.981	37.288	3405.988	0.478	0.385	0.062	1388	29.683
2023-02-07T19:46:21.008	2.321	37.054	37.270	0.000	0.503	0.353	0.140	1389	14.435
2023-02-07T19:46:35.449	3.376	37.352	37.360	0.000	0.481	0.392	-0.021	1390	11.089
2023-02-07T19:46:41.548	3.407	37.271	37.532	29075.153	0.706	0.323	0.103	1391	8.354
2023-02-07T19:48:04.526	2.744	37.202	37.478	23554.835	0.700	0.593	-0.033	1392	13.663
2023-02-07T19:48:29.895	2.640	37.024	37.295	7603.931	0.272	0.378	0.046	1393	24.863
2023-02-07T19:48:40.922	3.238	36.891	38.193	0.000	0.593	0.339	0.101	1394	9.146
2023-02-07T19:49:06.163	2.668	37.027	37.558	27871.676	0.598	0.343	-0.338	1395	14.099
2023-02-07T19:49:28.697	2.445	37.230	37.558	0.000	0.740	0.498	0.233	1396	25.031
2023-02-07T19:49:35.954	3.205	37.018	37.596	0.000	0.591	0.498	0.262	1397	10.668
2023-02-07T19:49:43.694	3.090	37.107	37.690	0.000	0.511	0.221	-0.017	1398	10.195
2023-02-07T19:51:07.698	2.965	37.308	37.358	14598.354	0.720	0.572	-0.506	1399	20.008
2023-02-07T19:51:21.837	2.802	37.091	37.366	4532.961	0.521	0.538	0.005	1400	24.011
2023-02-07T19:51:38.395	3.080	37.172	37.765	0.000	0.514	0.426	-0.007	1401	14.038
2023-02-07T19:52:06.008	1.897	37.133	37.506	7059.192	0.561	0.472	0.157	1402	7.314
2023-02-07T19:53:57.750	2.660	36.922	37.342	5714.633	0.407	0.436	0.069	1403	25.531
2023-02-07T19:54:25.579	3.790	37.173	37.624	9598.681	0.891	0.526	-0.440	1404	17.984
2023-02-07T19:54:56.400	2.817	37.483	37.295	31000.000	0.692	0.223	-0.005	1405	11.876
2023-02-07T19:56:27.619	2.901	36.860	37.358	0.000	0.612	0.411	0.132	1406	19.079
2023-02-07T19:57:07.203	3.702	37.609	37.623	0.000	0.776	0.319	0.032	1407	18.253
2023-02-07T19:57:20.254	2.999	37.707	38.019	0.000	0.597	0.442	-0.021	1408	9.457
2023-02-07T19:58:11.221	3.336	36.982	37.653	0.000	0.614	0.300	0.446	1409	18.179
2023-02-07T19:58:30.994	2.361	37.270	37.385	24813.805	0.922	0.416	0.172	1410	12.997
2023-02-07T19:59:42.311	2.342	37.121	37.464	0.000	0.904	0.654	0.133	1411	18.956
2023-02-07T19:59:47.808	3.051	37.161	37.622	0.000	0.643	0.504	-0.016	1412	12.428
2023-02-07T19:59:52.680	2.939	37.160	37.691	24744.730	0.793	0.496	-0.212	1413	11.998
2023-02-07T19:59:59.128	2.906	37.392	37.345	28569.618	0.598	0.307	-0.010	1414	8.853
2023-02-07T20:00:03.104	2.212	37.342	37.474	30758.558	0.932	0.410	-0.089	1415	6.476
2023-02-07T20:01:17.552	3.458	36.627	38.104	15682.704	0.714	0.465	0.622	1416	53.796
2023-02-07T17:09:13.349	2.460	37.377	37.593	0.000	0.684	0.571	0.119	1417	16.191
2023-02-07T17:10:09.093	2.824	37.246	37.653	0.000	0.714	0.342	0.024	1418	16.259
2023-02-07T17:10:12.290	2.550	37.112	37.532	0.000	0.468	0.438	0.299	1419	17.073
2023-02-07T17:10:32.120	2.315	36.993	37.310	15752.990	0.843	0.517	-0.166	1420	18.816
2023-02-07T17:12:23.398	2.512	37.113	37.397	8602.654	0.474	0.506	0.138	1421	28.945
2023-02-07T17:12:48.685	2.092	37.205	37.464	8341.431	0.583	0.420	0.154	1422	17.113
2023-02-07T17:12:55.329	2.397	37.303	37.273	15226.496	0.844	0.485	0.052	1423	14.861
2023-02-07T17:14:18.988	2.568	37.080	37.329	9534.218	0.326	0.448	0.033	1424	22.321
2023-02-07T17:14:52.142	2.906	37.212	37.473	8417.265	0.688	0.404	0.129	1425	36.827
2023-02-07T17:15:04.540	2.784	37.446	37.617	0.000	0.644	0.405	0.287	1426	11.594
2023-02-07T17:15:20.024	2.774	37.110	37.389	13352.032	0.446	0.415	-0.146	1427	20.800
2023-02-07T17:15:46.285	2.498	37.257	37.605	0.000	0.399	0.442	-0.001	1428	20.000
2023-02-07T17:17:11.307	2.283	37.218	37.523	4901.453	0.330	0.504	0.054	1429	15.933
2023-02-07T17:17:29.252	2.840	37.439	37.526	0.000	0.612	0.575	-0.051	1430	8.851
2023-02-07T17:18:38.928	2.950	37.013	37.159	12592.644	0.688	0.584	-0.269	1431	11.238
2023-02-07T17:22:48.486	2.789	37.340	37.376	15805.529	0.505	0.605	-0.004	1432	9.109
2023-02-07T17:23:31.683	3.119	37.282	37.791	29307.230	0.797	0.320	0.065	1433	20.011
2023-02-07T17:23:41.550	2.425	37.492	37.789	31000.000	0.370	0.449	-0.030	1434	10.548
2023-02-07T17:25:10.045	3.048	37.265	37.649	0.000	0.834	0.423	0.348	1435	26.426
2023-02-07T17:26:53.619	2.615	37.192	37.637	24691.402	0.671	0.350	-0.045	1436	7.983
2023-02-07T17:27:33.408	2.493	37.509	37.695	0.000	0.572	0.505	0.216	1437	15.938
2023-02-07T17:29:40.853	2.788	37.240	37.720	0.000	0.908	0.517	0.270	1438	31.573
2023-02-07T17:30:15.258	2.529	36.872	37.372	0.000	0.510	0.454	0.249	1439	26.986
2023-02-07T17:30:39.055	2.442	37.122	37.502	0.000	0.552	0.460	0.195	1440	33.098
2023-02-07T17:32:25.296	2.812	37.255	37.295	30847.698	0.458	0.373	-0.081	1441	8.170
2023-02-07T17:33:05.516	3.257	37.328	37.631	22246.284	0.593	0.366	-0.174	1442	14.200
2023-02-07T17:34:03.855	2.639	37.425	37.661	0.000	0.718	0.487	0.155	1443	19.368
2023-02-07T17:34:25.708	3.230	36.682	37.116	0.000	0.748	0.387	0.001	1444	27.686
2023-02-07T20:05:30.470	2.459	36.846	37.387	7387.816	0.510	0.460	-0.007	1445	30.358
2023-02-07T20:06:06.427	2.164	36.922	37.415	0.000	0.584	0.448	0.084	1446	15.658
2023-02-07T20:07:26.424	2.608	37.224	37.486	18009.655	0.647	0.467	-0.099	1447	8.486
2023-02-07T20:08:33.150	1.656	37.166	37.451	15046.759	0.471	0.423	0.066	1448	8.941
2023-02-07T20:09:04.633	2.692	37.441	37.460	2577.083	0.518	0.429	-0.652	1449	40.641
2023-02-07T20:10:10.254	2.449	37.062	37.515	31000.000	0.692	0.509	-0.026	1450	8.155
2023-02-07T20:10:36.001	3.458	37.458	38.013	0.000	0.811	0.398	0.127	1451	35.923
2023-02-07T20:11:48.727	2.531	37.099	37.545	9953.122	0.469	0.382	-0.025	1452	21.571
2023-02-07T20:14:12.700	2.744	37.251	37.434	23097.844	0.582	0.392	0.023	1453	7.197
2023-02-07T20:15:28.436	2.660	37.343	37.311	0.000	0.953	0.488	0.148	1454	13.064
2023-02-07T20:15:41.472	2.554	37.219	37.500	360.721	0.698	0.514	0.010	1455	7.757
2023-02-07T20:15:53.586	1.891	37.195	37.316	0.000	0.717	0.495	0.158	1456	9.825
2023-02-07T20:16:32.574	2.598	37.071	37.965	0.000	0.651	0.397	0.188	1457	14.961
2023-02-07T20:17:18.472	2.074	37.093	37.393	0.000	0.558	0.387	0.072	1458	20.608
2023-02-07T20:17:29.649	2.874	37.499	37.522	1137.299	0.606	0.546	0.480	1459	13.212
2023-02-07T20:17:37.582	2.431	37.260	37.518	0.000	0.712	0.444	0.349	1460	10.970
2023-02-07T20:17:42.354	2.261	37.263	37.454	13285.633	0.544	0.592	0.012	1461	7.911
2023-02-07T20:18:39.564	2.815	36.654	37.154	0.000	0.492	0.441	-0.011	1462	26.154
2023-02-07T20:19:45.573	1.806	37.131	37.434	2694.256	0.335	0.512	0.301	1463	11.510
2023-02-07T20:19:57.304	2.583	37.242	37.506	31000.000	0.734	0.497	-0.102	1464	10.527
2023-02-07T20:20:11.793	3.002	37.205	37.499	21779.659	0.721	0.421	-0.081	1465	25.151
2023-02-07T20:21:10.471	2.692	36.948	37.170	0.000	0.403	0.359	0.062	1466	29.610
2023-02-07T20:21:43.764	2.372	36.835	37.348	0.000	0.411	0.408	0.051	1467	19.070
2023-02-07T20:21:59.939	2.379	37.036	37.581	16556.237	0.696	0.497	-0.346	1468	10.494
2023-02-07T20:22:19.257	3.232	37.435	38.060	13485.570	0.709	0.412	-0.030	1469	53.137
2023-02-07T20:23:20.649	2.368	36.831	37.425	9781.533	0.594	0.185	-0.089	1470	15.618
2023-02-07T20:23:31.343	3.450	36.569	38.012	9553.108	0.553	0.428	0.012	1471	37.689
2023-02-07T20:24:09.156	2.405	37.192	37.534	15341.793	0.408	0.576	-0.143	1472	12.626
2023-02-07T20:24:35.447	3.667	37.208	38.095	18682.558	0.571	0.396	0.047	1473	50.206
2023-02-07T20:25:03.722	3.232	37.240	37.638	30714.109	0.501	0.433	0.005	1474	8.973
2023-02-07T20:27:18.713	2.804	36.908	37.393	10871.838	0.438	0.394	0.122	1475	31.423
2023-02-07T20:27:38.763	2.754	37.198	37.484	12163.460	0.605	0.503	0.242	1476	13.761
2023-02-07T20:27:44.633	3.449	37.326	37.484	18419.303	0.604	0.345	-0.011	1477	14.779
2023-02-07T20:27:54.603	2.344	37.102	37.486	0.000	0.924	0.410	0.155	1478	12.573
2023-02-07T20:28:24.525	2.829	37.080	37.519	8333.370	0.477	0.473	-0.041	1479	26.000
2023-02-07T20:28:45.061	3.355	37.158	37.584	0.000	0.784	0.358	0.086	1480	21.696
2023-02-07T20:28:51.224	3.489	37.229	37.582	0.000	0.845	0.165	-0.081	1481	6.293
2023-02-07T20:29:06.984	2.434	37.104	37.405	14746.660	0.473	0.555	0.045	1482	17.929
2023-02-07T20:29:32.181	2.594	37.290	37.652	0.000	0.669	0.505	0.054	1483	14.424
2023-02-07T20:30:20.133	3.490	37.259	37.319	0.000	1.026	0.505	0.386	1484	9.680
2023-02-07T20:30:27.153	4.031	36.634	38.099	21769.115	0.638	0.420	0.112	1485	41.625
2023-02-07T20:31:53.676	2.976	37.399	37.894	16087.923	0.673	0.476	-0.166	1486	27.349
2023-02-07T20:32:22.815	3.448	36.632	37.838	0.000	0.704	0.457	0.094	1487	41.983
2023-02-07T20:32:48.359	3.510	38.262	38.288	4170.290	0.630	0.497	0.153	1488	16.715
2023-02-07T20:33:40.188	3.429	37.065	37.861	0.000	0.636	0.422	-0.017	1489	11.184
2023-02-07T20:33:52.277	2.777	37.209	37.548	27577.009	0.703	0.433	0.067	1490	14.719
2023-02-07T20:35:00.149	2.929	37.168	37.496	30818.680	0.564	0.371	-0.093	1491	7.041
2023-02-07T20:35:36.226	2.670	37.035	38.046	0.000	0.510	0.532	0.103	1492	20.887
2023-02-07T20:36:01.239	2.595	37.364	37.496	0.000	0.674	0.457	-0.155	1493	18.140
2023-02-07T20:36:09.799	2.637	37.162	37.562	31000.000	0.765	0.412	0.364	1494	18.716
2023-02-07T20:37:10.960	1.830	37.115	37.526	0.000	0.255	0.537	0.033	1495	8.768
2023-02-07T20:38:15.705	2.271	37.232	37.489	16285.392	0.573	0.484	-0.154	1496	8.991
2023-02-07T20:39:34.185	3.668	37.044	38.077	19814.482	0.632	0.416	0.116	1497	51.396
2023-02-07T20:40:32.566	3.646	37.297	37.557	4384.682	0.785	0.444	0.359	1498	51.000
2023-02-07T20:42:46.592	3.778	36.582	38.052	10003.196	0.635	0.439	0.116	1499	42.941
2023-02-07T20:44:26.605	3.105	37.313	37.403	0.000	0.945	0.353	-0.071	1500	12.829
2023-02-07T20:44:44.443	2.962	37.713	38.056	16576.400	0.624	0.433	0.016	1501	16.127
2023-02-07T20:45:42.675	3.223	37.378	37.970	31000.000	0.928	0.422	-0.920	1502	63.821
2023-02-07T20:46:26.788	2.491	37.245	37.338	30176.018	0.782	0.423	-0.088	1503	11.882
2023-02-07T20:47:34.577	3.309	37.121	37.398	4076.915	0.515	0.433	0.057	1504	39.462
2023-02-07T20:48:55.766	3.510	37.224	37.749	31000.000	0.639	0.338	0.068	1505	10.193
2023-02-07T20:49:09.427	2.539	37.250	37.712	31000.000	0.554	0.443	0.048	1506	10.891
2023-02-07T20:50:00.602	3.423	36.642	37.832	14457.375	0.726	0.425	0.221	1507	32.713
2023-02-07T20:50:38.746	2.959	37.275	37.896	6249.803	0.702	0.512	0.021	1508	18.139
2023-02-07T20:51:37.700	2.739	37.439	37.449	6424.584	0.654	0.460	0.046	1509	15.371
2023-02-07T20:52:03.216	3.545	36.597	37.994	18503.910	0.637	0.447	0.107	1510	44.613
2023-02-07T20:53:05.264	3.314	37.254	37.568	30918.642	0.680	0.530	-0.166	1511	12.949
2023-02-07T20:53:30.322	3.177	37.495	37.714	0.000	0.690	0.358	-0.035	1512	20.330
2023-02-07T20:54:33.106	2.122	37.045	37.560	19684.774	0.709	0.563	-0.175	1513	11.993
2023-02-07T20:55:02.168	2.679	37.116	37.442	6907.871	0.386	0.476	-0.025	1514	34.553
2023-02-07T20:56:12.308	2.989	37.287	37.783	26730.923	0.776	0.473	-0.333	1515	26.706
2023-02-07T20:56:20.683	2.721	37.162	37.432	9226.295	0.406	0.345	0.041	1516	26.158
2023-02-07T20:57:13.626	2.877	37.185	37.625	5883.702	0.759	0.486	0.231	1517	43.553
2023-02-07T20:58:04.974	2.459	36.823	37.326	26.651	0.345	0.432	-0.013	1518	21.961
2023-02-07T20:58:33.540	2.401	37.108	37.558	10087.545	0.586	0.575	-0.097	1519	17.366
2023-02-07T20:58:53.025	3.128	37.241	37.487	170.165	0.770	0.350	0.111	1520	14.852
2023-02-07T20:59:17.720	2.506	36.922	37.404	8178.025	0.467	0.489	-0.055	1521	20.532
2023-02-07T21:00:36.885	3.999	36.620	37.840	23806.031	0.548	0.451	0.083	1522	50.338
2023-02-07T21:01:49.877	3.382	36.626	37.849	0.000	0.769	0.329	-0.255	1523	23.243
2023-02-07T21:02:43.968	3.123	37.345	37.476	18717.577	0.660	0.470	-0.598	1524	19.046
2023-02-07T21:02:52.606	3.014	37.262	37.738	0.000	0.493	0.277	0.011	1525	8.081
2023-02-07T21:04:14.051	2.289	37.165	37.523	0.000	0.618	0.525	0.161	1526	20.865
2023-02-07T21:04:51.792	3.714	37.228	37.559	7249.993	0.639	0.440	0.001	1527	46.774
2023-02-07T21:06:20.285	2.853	37.277	37.244	20016.855	0.640	0.358	0.050	1528	6.372
